brand,platform,post_url,post_date,post_time,post_type,video_length_seconds,caption_text,hashtags,likes,comments,shares,saves,views,impressions,engagement_rate_manual,visual_style,caption_tone,cta_type,has_creator_collab,creator_handle,has_music_audio,audio_description,emoji_count_in_caption,caption_word_count,mentions_count,is_paid_partnership,notes,content_pillar,collaboration,content_mix_funnel,sku,content_theme
Espolon,Instagram,https://www.instagram.com/reel/DQj8oYqkvFl/,2025-11-02,12:00,Reel,0,"Seven steps. Infinite memories. Día de Muertos is for sharing spirits, the kind we sip and the kind we remember. 🕯️🌼 

comment OFRENDA for your full emoji altar (& share with your friends!).",,72,11,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,3,33,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
1800 Tequila,Instagram,https://www.instagram.com/p/DSXtqNWDAJO/,2025-12-17,11:01,Static Image,0,"Small Bottle. Loud Entrance.
1800 High Proof Reposado with bold agave flavor that moves with the beat and fits right into the moment.
_____

Pequeña en tamaño, grande en presencia.

1800 High Proof Reposado: agave cálido que se disfruta con música para una noche perfecta.",,83,0,0,0,0,0,,,Bold / Edgy,None,No,,No,,0,45,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
1800 Tequila,Instagram,https://www.instagram.com/reel/DTS_QlcFd2a/,2026-01-09,11:30,Reel,0,"Some nights don’t need a reason, only the right company.
1800 Cristalino brings clarity and smoothness to gatherings that feel like celebration.",,82,1,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,22,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DS3H-WNEvDc/,2025-12-30,14:30,Static Image,0,"Planning a memorable New Year’s Eve can be stressful. But with the people who matter, Milagro in the glass, your night is bound to be special.",,81,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,26,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DUTv_XQiQDF/,2026-02-03,17:00,Reel,0,"Save this VERY IMPORTANT Spanish lesson. 💃
As the tequila de todos, we want todos to enjoy the halftime show. So by saving this video, we’ll slowly Spanish-ify your feed so you can be ready.
___

Guarda esta lección de español MUY IMPORTANTE 💃
As the tequila de todos, we want todos to enjoy the halftime show. So help us Spanish-ify your feed by sharing this video.",,75,6,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,2,67,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
1800 Tequila,Instagram,https://www.instagram.com/reel/DVwZXZegHZ3/,2026-03-11,15:39,Reel,0,"Great cocktails start with an understanding of your own taste. Take a look inside The Taste Collective Miami, where bartenders uncovered their unique taste profiles through hands-on master classes and interactive taste analysis. Visit 1800tastecollective.com to learn more.",,79,1,0,0,0,0,,,Educational / Informative,None,No,,Yes,,0,38,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Lunazul,Instagram,https://www.instagram.com/p/DQuXz7fgI_V/,2025-11-06,13:10,Static Image,0,"Have You Entered Yet? You Could Win a Trip to the Big Game!

Enter the Lunazul Tequila Your Game, Your Way Sweepstakes for a chance to win:
- two (2) tickets to an NBA Basketball Game of your choice out of the following teams: Orlando Magic, Charlotte Hornets, San Antonio Spurs, or Detroit Pistons
- one (1) $2,000 prepaid, non-reloadable gift card.

Visit the link in our bio to enter.
One (1) winner will be selected. Sweepstake ends on 11/30/2025.

NO PURCHASE NECESSARY. Open to legal residents of the 50 US/DC excluding  [ME, NH, or VT]  ,age 21 or older. Starts [10/01/2025] 12:00AM ET & ends [11/30/2025] 11 :59PM ET. Void where prohibited. Subject to Official Rules. See Official Rules at the link in our bio for prize, odds & complete details. Sponsor: Heaven Hill Sales Co., 1064 Loretto Rd., Bardstown, KY 40004.",,72,7,0,0,0,0,,,Casual / Conversational,Enter giveaway,No,,No,,0,143,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DUhFVqqDAfd/,2026-02-08,19:28,Reel,0,"Tag a friend who dances like our agave🪴
As the tequila de todos, we want todos to enjoy the halftime show. So by commenting on this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos",#thetequiladetodos,77,2,0,0,0,0,,,Casual / Conversational,Tag a friend,No,,Yes,,0,38,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
1800 Tequila,Instagram,https://www.instagram.com/p/DSVJcwjF_UY/,2025-12-16,11:06,Static Image,0,"That look when the tequila hits just right. 
1800 Reposado: the detail that makes the drink.",,76,3,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DUY7cN4ErYn/,2026-02-05,15:23,Carousel,0,"Milagro Silver: crisp, clean, and incredibly smooth.",,77,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,7,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DVPDhqsEvmh/,2026-02-26,15:54,Static Image,0,It’s almost time. mets,,74,2,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
1800 Tequila,Instagram,https://www.instagram.com/p/DSNe-aQF8Bf/,2025-12-13,11:40,Carousel,0,"A martini reimagined.
1800 Cristalino meets dry vermouth for a crisp, modern take that’s smooth, bright, and unmistakably refined.",,74,2,0,0,0,0,,,Premium / Luxury,None,No,,No,,0,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Espolon,Instagram,https://www.instagram.com/p/DVEf-HjD6m-/,2026-02-22,13:30,Static Image,0,"Her origin has long been debated, claimed, and rewritten. Historians argued where she came from, missing why she exists at all. This February, discover the true story of Margarita. The woman. The icon. The love story they never told. 

Today is her day. Happy National Margarita Day! Salud!",,74,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,48,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DU6EBglih_7/,2026-02-18,14:30,Static Image,0,"Send this to someone you want to share a Milagro cocktail with! 

📸brooke.olsen.la",,72,0,0,0,0,0,,,Casual / Conversational,Share this,No,,No,,1,13,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
