"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"12-11-2025","Instagram","devilsreserve","1,980","1","3","1","0","0","144","45","11","7.64%","10","1","0","","0","","","","","","","","","","","","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-11-2025","TikTok","'@devilsreserve","24","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-12-2025","Instagram","devilsreserve","1,981","1","2","1","1","2","578","31","1","0.17%","1","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"12-12-2025","TikTok","'@devilsreserve","24","0","","1","1","0","95","95","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-13-2025","Instagram","devilsreserve","1,983","2","4","0","0","4","416","361","12","2.88%","11","1","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","3","","","","","0","0",""
"12-13-2025","TikTok","'@devilsreserve","24","0","","0","0","0","41","41","2","4.88%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-14-2025","Instagram","devilsreserve","1,984","1","1","0","0","1","163","78","3","1.84%","3","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"12-14-2025","TikTok","'@devilsreserve","24","0","","0","0","0","6","6","1","16.67%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-15-2025","Instagram","devilsreserve","1,981","-3","2","1","1","5","347","57","6","1.73%","5","1","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"12-15-2025","TikTok","'@devilsreserve","24","0","","0","0","0","16","16","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-16-2025","Instagram","devilsreserve","1,983","2","2","8","3","2","1,197","261","10","0.84%","9","0","0","","0","","","","","","","","","","","","0","3","0","2","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","3","0",""
"12-16-2025","TikTok","'@devilsreserve","24","0","","1","1","0","116","116","7","6.03%","7","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-17-2025","Instagram","devilsreserve","1,982","-1","0","1","0","8","629","191","8","1.27%","4","2","1","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","1","7",""
"12-17-2025","TikTok","'@devilsreserve","24","0","","0","0","0","89","89","6","6.74%","6","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-18-2025","Instagram","devilsreserve","1,981","-1","1","2","2","2","676","54","4","0.59%","4","0","0","","0","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","0",""
"12-18-2025","TikTok","'@devilsreserve","24","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-19-2025","Instagram","devilsreserve","1,982","1","1","0","0","2","445","34","19","4.27%","18","0","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-19-2025","TikTok","'@devilsreserve","24","0","","0","0","0","10","10","1","10%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-20-2025","Instagram","devilsreserve","1,983","1","2","2","1","1","358","49","1","0.28%","0","0","0","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","0",""
"12-20-2025","TikTok","'@devilsreserve","24","0","","0","0","0","46","46","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-21-2025","Instagram","devilsreserve","1,980","-3","1","0","0","2","414","38","1","0.24%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-21-2025","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-22-2025","Instagram","devilsreserve","1,982","2","2","0","0","2","393","51","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-22-2025","TikTok","'@devilsreserve","24","0","","0","0","0","21","21","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-23-2025","Instagram","devilsreserve","1,982","0","4","4","3","2","965","51","0","0%","0","0","0","","0","","","","","","","","","","","","1","2","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","1","1",""
"12-23-2025","TikTok","'@devilsreserve","24","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-24-2025","Instagram","devilsreserve","1,984","2","2","0","0","1","550","33","21","3.82%","19","1","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"12-24-2025","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-25-2025","Instagram","devilsreserve","1,983","-1","2","2","2","0","432","18","1","0.23%","1","0","0","","0","","","","","","","","","","","","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-25-2025","TikTok","'@devilsreserve","24","0","","1","1","0","98","98","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-26-2025","Instagram","devilsreserve","1,983","0","0","0","0","0","149","288","13","8.72%","13","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-26-2025","TikTok","'@devilsreserve","24","0","","0","0","0","22","22","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-27-2025","Instagram","devilsreserve","1,984","1","2","0","0","0","146","33","1","0.68%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-27-2025","TikTok","'@devilsreserve","24","0","","0","0","0","8","8","1","12.5%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-28-2025","Instagram","devilsreserve","1,984","0","3","0","0","0","106","28","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-28-2025","TikTok","'@devilsreserve","24","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-29-2025","Instagram","devilsreserve","1,984","0","0","1","1","2","502","15","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","0","0",""
"12-29-2025","TikTok","'@devilsreserve","24","0","","1","1","0","98","98","1","1.02%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-30-2025","Instagram","devilsreserve","1,984","0","2","0","0","2","172","331","15","8.72%","13","2","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"12-30-2025","TikTok","'@devilsreserve","24","0","","0","0","0","29","29","2","6.9%","1","0","1","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-31-2025","Instagram","devilsreserve","1,983","-1","1","1","1","10","445","49","2","0.45%","2","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","3","","","","","0","3",""
"12-31-2025","TikTok","'@devilsreserve","24","0","","0","0","0","25","25","1","4%","0","0","1","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-01-2026","Instagram","devilsreserve","1,984","1","1","0","0","0","355","76","12","3.38%","7","0","5","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-01-2026","TikTok","'@devilsreserve","24","0","","0","0","0","13","13","1","7.69%","0","0","1","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-02-2026","Instagram","devilsreserve","1,985","1","1","0","0","0","189","58","2","1.06%","2","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-02-2026","TikTok","'@devilsreserve","24","0","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-03-2026","Instagram","devilsreserve","1,982","-3","1","0","0","1","88","30","5","5.68%","4","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-03-2026","TikTok","'@devilsreserve","24","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-04-2026","Instagram","devilsreserve","1,981","-1","1","0","0","0","132","12","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-04-2026","TikTok","'@devilsreserve","24","0","","0","0","0","24","24","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-05-2026","Instagram","devilsreserve","1,982","1","1","3","1","4","226","15","0","0%","0","0","0","","0","","","","","","","","","","","","0","1","0","2","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","2",""
"01-05-2026","TikTok","'@devilsreserve","24","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-06-2026","Instagram","devilsreserve","1,984","2","2","1","1","4","260","29","24","9.23%","21","2","1","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","2",""
"01-06-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-07-2026","Instagram","devilsreserve","1,985","1","1","2","0","2","179","31","7","3.91%","7","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","2","1",""
"01-07-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-08-2026","Instagram","devilsreserve","1,985","0","0","1","0","1","117","25","1","0.85%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","1",""
"01-08-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","2","66.67%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-09-2026","Instagram","devilsreserve","1,990","5","5","2","1","1","550,307","50","7","0%","6","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","1","0",""
"01-09-2026","TikTok","'@devilsreserve","24","0","","1","1","0","100","100","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-10-2026","Instagram","devilsreserve","1,990","0","0","0","0","3","580,533","263","12","0%","8","0","3","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","0",""
"01-10-2026","TikTok","'@devilsreserve","24","0","","0","0","0","76","76","4","5.26%","4","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-11-2026","Instagram","devilsreserve","1,991","1","1","0","0","2","505,526","55","6","0%","1","0","4","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-11-2026","TikTok","'@devilsreserve","24","0","","0","0","0","13","13","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-12-2026","Instagram","devilsreserve","1,993","2","2","5","4","1","421,960","109","9","0%","4","0","5","","0","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","1",""
"01-12-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-13-2026","Instagram","devilsreserve","1,997","4","4","0","0","0","393,746","84","10","0%","10","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-13-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-14-2026","Instagram","devilsreserve","1,998","1","1","1","1","5","465,888","53","9","0%","5","0","2","","2","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","1",""
"01-14-2026","TikTok","'@devilsreserve","24","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-15-2026","Instagram","devilsreserve","2,000","2","2","1","1","12","438,763","29","1","0%","0","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","10",""
"01-15-2026","TikTok","'@devilsreserve","24","0","","1","1","0","114","114","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-16-2026","Instagram","devilsreserve","2,004","4","4","0","0","11","475,691","241","11","0%","10","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","4",""
"01-16-2026","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-17-2026","Instagram","devilsreserve","2,007","3","3","9","5","2","467,927","43","2","0%","2","0","0","","0","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","4","0",""
"01-17-2026","TikTok","'@devilsreserve","24","0","","0","0","0","12","12","2","16.67%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-18-2026","Instagram","devilsreserve","2,007","0","0","0","0","0","459,964","76","3","0%","3","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-18-2026","TikTok","'@devilsreserve","24","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-19-2026","Instagram","devilsreserve","2,008","1","1","0","0","1","483,727","51","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-19-2026","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-20-2026","Instagram","devilsreserve","2,009","1","1","2","2","5","443,765","71","8","0%","4","0","3","","1","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"01-20-2026","TikTok","'@devilsreserve","24","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-21-2026","Instagram","devilsreserve","2,010","1","1","1","1","1","412,307","59","10","0%","7","0","3","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-21-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-22-2026","Instagram","devilsreserve","2,010","0","0","1","1","1","417,599","71","2","0%","2","0","0","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-22-2026","TikTok","'@devilsreserve","24","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-23-2026","Instagram","devilsreserve","2,015","5","5","1","1","3","471,146","21","2","0%","1","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","0","1",""
"01-23-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-24-2026","Instagram","devilsreserve","2,015","0","0","0","0","1","462,820","281","15","0%","13","2","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-24-2026","TikTok","'@devilsreserve","24","0","","0","0","0","14","14","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-25-2026","Instagram","devilsreserve","2,021","6","6","0","0","0","488,779","53","1","0%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-25-2026","TikTok","'@devilsreserve","24","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-26-2026","Instagram","devilsreserve","2,022","1","1","3","3","1","422,275","77","34","0.01%","29","0","4","","0","","","","","","","","","","","","1","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-26-2026","TikTok","'@devilsreserve","24","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-27-2026","Instagram","devilsreserve","2,022","0","0","1","1","2","387,491","101","12","0%","12","0","0","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-27-2026","TikTok","'@devilsreserve","24","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-28-2026","Instagram","devilsreserve","2,022","0","0","0","0","2","409,213","87","3","0%","2","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"01-28-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-29-2026","Instagram","devilsreserve","2,034","12","12","1","1","7","479,095","31","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","6","0","0","0","","","","","0","0",""
"01-29-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-30-2026","Instagram","devilsreserve","2,048","14","14","1","0","3","461,199","85,254","400","0.09%","217","8","32","","143","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","0","0","","","","","1","0",""
"01-30-2026","TikTok","'@devilsreserve","24","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-31-2026","Instagram","devilsreserve","2,048","0","0","0","0","2","380,021","20,959","168","0.04%","98","0","17","","53","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-31-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-01-2026","Instagram","devilsreserve","2,050","2","2","0","0","0","1,291","663","26","2.01%","22","0","0","","4","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-01-2026","TikTok","'@devilsreserve","25","1","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-02-2026","Instagram","devilsreserve","2,051","1","1","1","1","2","1,738","1,461","42","2.42%","38","0","2","","2","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","0","","","","","0","0",""
"02-02-2026","TikTok","'@devilsreserve","25","0","","0","0","0","41","41","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-03-2026","Instagram","devilsreserve","2,053","2","2","1","1","1","1,303","1,347","49","3.76%","34","1","3","","11","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-03-2026","TikTok","'@devilsreserve","25","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-04-2026","Instagram","devilsreserve","2,055","2","2","0","0","2","506","959","52","10.28%","38","0","3","","11","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-04-2026","TikTok","'@devilsreserve","25","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-05-2026","Instagram","devilsreserve","2,057","2","2","21","1","3","22,540","319","23","0.1%","19","0","0","","4","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","20","1",""
"02-05-2026","TikTok","'@devilsreserve","25","0","","0","0","0","40","40","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-06-2026","Instagram","devilsreserve","2,059","2","2","1","0","5","7,045","26,273","20","0.28%","17","0","1","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","1","1",""
"02-06-2026","TikTok","'@devilsreserve","25","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-07-2026","Instagram","devilsreserve","2,063","4","4","0","0","0","1,806","3,664","131","7.25%","116","0","1","","14","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-07-2026","TikTok","'@devilsreserve","25","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-08-2026","Instagram","devilsreserve","2,066","3","3","0","0","1","1,365","1,493","73","5.35%","66","0","0","","7","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-08-2026","TikTok","'@devilsreserve","25","0","","0","0","0","16","16","1","6.25%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-09-2026","Instagram","devilsreserve","2,066","0","0","1","1","1","994","1,023","50","5.03%","43","0","1","","6","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
